Random Forest,Logistic Regression - Stepwise,SGBAP,Pop. Density,Alpha Cases
0.032666667,0.064416827,0.111426012,2.40E-05,0
0.683333333,0.090969836,0.089106262,5.30E-05,0.032877207
0.046666667,0.062801405,0.101769489,1.00E-05,0
0.032666667,0.215195542,0.115326472,8.23E-05,0
0.054,0.111422484,0.108014908,0.000309509,0.003447778
0.032666667,0.1246272,0.104088525,0.000437223,0.003841229
0.765333333,0.361489012,0.141513594,0.00131967,0.026525562
0.048666667,0.112742377,0.081667138,3.22E-05,0.008751893
0.05,0.230194496,0.101228215,0.000132686,0.002235117
0.019333333,0.068228275,0.082198941,2.83E-05,0.007898534
0.025333333,0.064493598,0.074885112,8.05E-05,0.004636529
0.038666667,0.109319152,0.075420616,0.00010914,0.000389323
0.050666667,0.061456117,0.067125856,2.13E-05,0
0.036,0.147053283,0.110339394,5.37E-05,0.004977574
0.71,0.291745121,0.133145808,0.003211829,0.116394615
0.046,0.068103688,0.091876045,0.000173334,0.008386788
0.056,0.199647426,0.120626659,9.45E-05,0.000778042
0.066666667,0.143508713,0.111107216,0.00054575,0.001163381
0.01,0.030178251,0.080902226,1.35E-05,0
0.018666667,0.050608556,0.083047884,3.70E-05,0
0.027333333,0.096650362,0.059029099,0.000129126,0.004244873
0.042666667,0.123600821,0.079708218,5.77E-05,0.014117282
0.026666667,0.076267595,0.079789363,5.99E-05,0.005189917
0.664,0.054223396,0.112480657,2.83E-05,0.024923215
0.051333333,0.062117373,0.07996265,1.78E-05,0.007929765
0.057333333,0.162264365,0.09308195,0.000100891,0.001083846
0.026666667,0.084719461,0.101609874,4.65E-05,0
0.664666667,0.122267326,0.090160187,0.000185353,0.022365834
0.049333333,0.17237962,0.120615918,0.000456652,0.012462055
0.033333333,0.096207353,0.092956177,0.000107397,0.010147473
0.071333333,0.283548843,0.13563952,0.000604412,0.012570697
0.076666667,0.137182778,0.108160225,1.94E-05,0
0.072,0.221808983,0.127391501,0.003118247,0.003725582
0.753333333,0.330420934,0.126883434,0.00139304,0.041491495
0.077333333,0.278149389,0.131033757,0.00056659,0.003412841
0.736666667,0.411250444,0.154149889,0.000498116,0.436408697
0.079333333,0.196925113,0.131038094,0.003189474,0.004972786
0.087333333,0.186660004,0.109496317,0.00441336,0.004897369
0.045333333,0.37669945,0.147124969,0.001146602,0.004706469
0.112,0.38159677,0.138895445,0.00072969,0.007514854
0.070666667,0.173341356,0.12448672,0.000650112,0.008342146
0.113333333,0.336941925,0.133694419,0.002292858,0.003129663
0.122666667,0.255750915,0.126861951,0.001831609,0.013019267
0.15,0.263849244,0.141555987,0.000832488,0.005739303
0.068666667,0.266222286,0.13974018,0.001009025,0.001725696
0.084666667,0.136994449,0.099972035,0.000450457,0.008690981
0.093333333,0.338706231,0.128668409,0.001124744,0.005820902
0.088666667,0.32570159,0.148902012,0.001763774,0.007220828
0.103333333,0.298906542,0.124715736,0.000757264,0.006976298
0.070666667,0.251781791,0.103432914,0.001194391,0.013304893
0.790666667,0.637002516,0.20351931,0.018854402,0.041680811
0.091333333,0.297358539,0.144394351,0.000485125,0.009151545
0.086666667,0.383220671,0.149412826,0.000893206,0.003783007
0.127333333,0.34845847,0.154188357,0.00147229,0.015334632
0.123333333,0.199980364,0.135130253,0.001017382,0.011279946
0.136666667,0.392791412,0.152318475,0.000781113,0.015285228
0.070666667,0.35076932,0.14945823,0.000500341,0.002381969
0.096,0.365308135,0.133177482,0.001038519,0.009146622
0.1,0.191218219,0.119649999,0.001131777,0.010326948
0.058666667,0.236834439,0.122168921,0.000662078,0.003369289
0.044,0.25609381,0.109769825,0.001137779,0.003310983
0.063333333,0.265459125,0.113243426,0.00153128,0.00670739
0.727333333,0.315011762,0.142546453,0.000512785,0.020537542
0.112666667,0.219868804,0.131939616,0.005487626,0.003397389
0.164666667,0.399452669,0.161273984,0.009149221,0.004858319
0.032,0.313426087,0.129009839,0.000410556,0
0.163333333,0.601335715,0.153860225,0.000530776,0.008806629
0.134666667,0.354748482,0.160494647,0.000619006,0.002149989
0.054666667,0.326543195,0.132775655,0.001606668,0.005827301
0.136666667,0.423577278,0.131328469,0.000462335,0.015298617
0.074666667,0.228942459,0.146344585,0.000743022,0.002746101
0.068,0.215767463,0.129033205,0.000796846,0.004433264
0.76,0.337267254,0.141438164,0.00055868,0.017523716
0.136,0.273487355,0.154135361,0.000566013,0.008069969
0.122,0.25604152,0.13718141,0.000478473,0.006529616
0.076,0.149950274,0.126773428,0.000521781,0.006551173
0.068,0.221155093,0.094857794,0.002687486,0.004048189
0.082666667,0.377164832,0.163200979,0.000826745,0.002480392
0.146,0.354210866,0.158834396,0.012454447,0.005558387
0.788666667,0.308168362,0.129533248,0.000629523,0.084896859
0.145333333,0.33455679,0.136086211,0.000772775,0.00989728
0.052,0.258762152,0.144074293,0.000965104,0.003748234
0.110666667,0.164971199,0.08871315,0.000587709,0.002697335
0.093333333,0.348004847,0.1338194,0.000819806,0.004814484
0.078,0.116418894,0.098072625,0.003123629,0.006732263
0.66,0.188902137,0.121107446,0.001702324,0.018382344
0.162666667,0.534011372,0.172403912,0.000638206,0.015197286
0.085333333,0.396115663,0.133596434,0.001060775,0.01106579
0.134,0.386105091,0.144602739,0.002432944,0.007059394
0.085333333,0.340286364,0.145424004,0.000791031,0.005264133
0.75,0.404136069,0.151587466,0.001192284,0.019889567
0.084,0.348058714,0.140915084,0.002031607,0.004722244
0.058,0.142836051,0.105833162,0.000850263,0.006215756
0.06,0.22380716,0.134316067,0.00100105,0.00473963
0.100666667,0.169847522,0.112035507,0.005054697,0.007811194
0.096,0.26441371,0.158236228,0.000678476,0.005100325
0.102,0.375369743,0.133365221,0.00057347,0.003092175
0.084,0.213435498,0.132243683,0.000776905,0.005869329
0.075333333,0.187420065,0.124216039,0.000703975,0.004463501
0.74,0.318914515,0.145289011,0.000264244,0.016389752
0.078666667,0.281035793,0.128650978,0.00043276,0
0.058,0.190407317,0.120982515,0.000535403,0.006553174
0.713333333,0.291076205,0.139364638,0.002644385,0.016769854
0.078,0.327701567,0.115102127,0.001435306,0.001330274
0.053333333,0.210829247,0.121178726,0.002034636,0.002272926
0.732666667,0.287183883,0.132125231,0.002020006,0.023961223
0.806,0.475256553,0.160935416,0.006882884,0.017327951
0.102,0.419091389,0.145295383,0.000571891,0.00599799
0.104666667,0.420182597,0.12689319,0.00076846,0.005872649
0.103333333,0.265545197,0.110234737,0.002254951,0.006062457
0.812,0.652211915,0.193516526,0.017030424,0.0305663
0.09,0.387187486,0.145270001,0.000858713,0.012038829
0.078,0.116146613,0.138575688,0.000400984,0.005629757
0.088,0.235190959,0.132583969,0.005261395,0.00355259
0.745333333,0.328762849,0.14798609,0.004704495,0.037136155
0.756666667,0.410024605,0.161672541,0.001859829,0.019339157
0.767333333,0.440242044,0.139821589,0.001161446,1
0.102,0.282792472,0.130998163,0.001325712,0.001233608
0.047333333,0.318504739,0.126364861,0.001197123,0.001656865
0.095333333,0.393544353,0.170753705,0.000289021,0.003756915
0.104,0.303785488,0.142717441,0.00129711,0.002405037
0.097333333,0.271426722,0.136696165,0.005400431,0.004518694
0.161333333,0.489423028,0.166775652,0.000314241,0.002646267
0.090666667,0.160686172,0.091485571,0.000803623,0.008274051
0.082666667,0.361094373,0.134685045,0.000978822,0.003227004
0.807333333,0.423948335,0.199508879,0.005205732,0.018737617
0.766,0.393964564,0.144305191,0.003223467,0.02028288
0.709333333,0.231127995,0.12085332,0.000755215,0.042604271
0.034,0.086204589,0.110096831,0.000164265,0.008255773
0.100666667,0.162957161,0.096697022,0.001523547,0.004706466
0.076666667,0.042571408,0.075148538,0.001363018,0.000469175
0.037333333,0.043130871,0.078786909,0.000134523,0
0.052666667,0.032171559,0.040367111,2.87E-05,0.005845418
0.069333333,0.268715626,0.102189103,0.000555159,0.003234503
0.052666667,0.110831751,0.112615104,0.000634176,0.00367285
0.08,0.125422741,0.14502265,0.000118506,0
0.032666667,0.141486266,0.126929857,0.000381334,0.002863526
0.051333333,0.214838287,0.136298162,0.001289834,0.003854011
0.059333333,0.046634838,0.091678071,5.69E-05,0
0.081333333,0.246685123,0.11320156,0.000514921,0.001354866
0.063333333,0.148952824,0.111485751,0.004517545,0.000942179
0.090666667,0.563879883,0.1890006,0.021550976,0.008681966
0.074,0.079932556,0.111448359,0.000220193,0
0.058666667,0.021247053,0.068051391,9.77E-06,0
0.049333333,0.143936217,0.116373974,0.000255348,0.002361317
0.118,0.147124491,0.099049798,0.001471374,0.013130609
0.081333333,0.071268633,0.110829633,0.003605904,0.002593535
0.099333333,0.26554953,0.143660107,0.005195115,0.01087578
0.054666667,0.134094258,0.089294944,2.02E-05,0.001198555
0.058,0.008139747,0.137989013,2.33E-05,0
0.080666667,0.311582051,0.094586782,0.000105116,0
0.044666667,0.159541623,0.094483442,0.000555453,0.004369706
0.060666667,0.189743345,0.105889916,0.000375663,0.005980753
0.045333333,0.174117298,0.10940841,0.000638096,0.001145292
0.081333333,0.343979894,0.128815228,0.001053327,0.001010471
0.026,0.104467504,0.088660023,0.000596621,0.013470544
0.064666667,0.159197255,0.101785926,0.000211976,0.0007911
0.095333333,0.176551729,0.11312538,0.006568522,0.002241704
0.073333333,0.281001331,0.14002326,0.000907477,0.005054362
0.026666667,0.091701435,0.100402394,9.05E-05,0.005584021
0.11,0.302545436,0.137913257,0.000445148,0.003673584
0.042666667,0.063854682,0.09128558,0.000120311,0.014648477
0.079333333,0.04325847,0.11538041,0.000935928,0.001509725
0.082,0.195910691,0.092446972,0.000683602,0.002933257
0.05,0.128347614,0.105356117,0.000143469,0.00150976
0.055333333,0.089650552,0.087172255,0.00013189,0
0.055333333,0.070002261,0.079243609,5.15E-05,0.003866212
0.038,0.138706414,0.158131999,4.93E-05,0
0.04,0.118979333,0.124083139,9.17E-05,0
0.148666667,0.448762984,0.213272291,0.015578602,0.008858525
0.046,0.05409729,0.106291371,4.48E-05,0.003777501
0.019333333,0.107172695,0.116940945,0.000303308,0.003592431
0.079333333,0.188892138,0.140661688,0.003350562,0.00084735
0.033333333,0.090967824,0.104393014,0.000199209,0.00080897
0.055333333,0.144438157,0.121699097,5.92E-05,0.004046333
0.036,0.047973842,0.083085854,0.00062727,0.000802068
0.691333333,0.048006297,0.054792724,0.000993878,0.017282275
0.072,0.0448231,0.126109659,2.45E-05,0
0.056666667,0.358522695,0.161067948,8.50E-05,0.004598834
0.054666667,0.395582396,0.166538291,1.74E-05,0
0.026666667,0.098448836,0.101130209,8.98E-05,0
0.087333333,0.120995984,0.115184075,7.64E-06,0
0.054,0.044984844,0.084960755,6.64E-05,0.01513696
0.174,0.684916945,0.243288629,0.041164212,0.009052704
0.02,0.07052977,0.079745831,0.000199331,0.011266023
0.053333333,0.145814691,0.116392297,0.000174717,0.007112795
0.102,0.143703987,0.150787789,0.000281292,0.016058351
0.126666667,0.326429372,0.189765562,0.012747887,0.002069087
0.057333333,0.191334021,0.144561638,0.000311495,0.008230391
0.051333333,0.056645441,0.130274211,3.36E-05,0.00498883
0.094666667,0.348105132,0.146654798,0.000110847,0
0.660666667,0.095596852,0.088940269,5.02E-05,0.057204134
0.065333333,0.351474189,0.131701862,8.74E-05,0
0.048666667,0.101249284,0.102780806,0.000273161,0.001802337
0.078666667,0.163704916,0.108435922,0.002447192,0.004047866
0.06,0.075382049,0.059346209,1.30E-05,0
0.07,0.238820551,0.133487767,0.002503865,0.005152148
0.089333333,0.244567915,0.119245736,0.011473722,0.004356596
0.05,0.080977133,0.103458048,0.00053099,0.001808331
0.085333333,0.223634359,0.109817088,0.000313133,0.0006377
0.041333333,0.058380535,0.113794698,0.00053191,0.002174132
0.054666667,0.141327009,0.130762654,0.000365727,0.001740756
0.017333333,0.014057626,0.054106171,5.94E-05,0
0.018,0.078530945,0.107979194,8.16E-05,0.003862151
0.058666667,0.068712498,0.134156749,2.72E-05,0
0.139333333,0.193915758,0.164683096,0.011909087,0.007637208
0.064,0.08137355,0.101045068,0.000520633,0.001028466
0.076666667,0.165545387,0.095585365,0.000311123,0.001678293
0.065333333,0.204567545,0.129899079,0.000236946,0.003259225
0.044666667,0.045049803,0.080800463,0.000187207,0.000513228
0.095333333,0.049842923,0.098085344,0.011979225,0.013766158
0.062666667,0.15244515,0.118271275,9.72E-05,0.001770798
0.066666667,0.081258533,0.094341927,0.000343212,0.000408711
0.060666667,0.058792945,0.123078283,2.15E-05,0.015656924
0.04,0.144888518,0.112006675,0.000122159,0
0.046,0.321358467,0.140556291,0.000268383,0.00370553
0.059333333,0.057458275,0.088227229,0.000339491,0.013607703
0.048666667,0.080578638,0.101925387,0.001912204,0.002834263
0.104666667,0.255380896,0.143108251,0.006268895,0.005072631
0.069333333,0.162253633,0.08856048,0.000486448,0.001909679
0.062,0.267362313,0.142472284,0.003026677,0.001520537
0.052,0.105707693,0.100426793,0.000470722,0.004952839
0.028666667,0.104462611,0.118726759,4.78E-05,0
0.05,0.136563552,0.112850576,0.000136774,0.006518321
0.084,0.129572996,0.138792122,8.32E-05,0.012258162
0.038666667,0.03228411,0.056234028,7.84E-05,0
0.054,0.084045333,0.097043438,0.00087808,0.007276683
0.774666667,0.469926881,0.227564666,0.037459532,0.018527666
0.096,0.35153355,0.133833909,0.001027251,0.006629485
0.089333333,0.070409318,0.093700177,5.42E-05,0.007912699
0.03,0.104653747,0.103465748,8.88E-05,0
0.072,0.263646138,0.145714655,0.004178522,0.002156312
0.102666667,0.087646644,0.089306026,6.17E-05,0.00288827
0.074,0.287249835,0.144496352,0.001277481,0.003066306
0.120666667,0.247175688,0.132178264,0.007503722,0.004609149
0.05,0.225289209,0.139147351,0.000511857,0.001504857
0.032666667,0.076300244,0.07953223,0.00035336,0.00527055
0.11,0.20546775,0.150104927,0.001876603,0.001789385
0.056666667,0.154412218,0.133044232,0.000654989,0.001487205
0.067333333,0.217561823,0.143842815,0.000258285,0.005282712
0.058666667,0.066257873,0.086868829,0.00056442,0.00180509
0.103333333,0.200887165,0.114777815,1.19E-05,0
0.093333333,0.348444062,0.158021902,0.001521426,0.003468156
0.032,0.038243606,0.087974279,0.00033684,0.007902118
0.044666667,0.11170425,0.173019763,1.96E-05,0
0.051333333,0.057339773,0.115343958,0.000134197,0.003703515
0.026666667,0.07814249,0.072727204,0.00024746,0.005978484
0.088,0.14933169,0.115138131,0.000524436,0.000310459
0.048,0.0187196,0.070474347,1.32E-05,0.004850617
0.114,0.078739079,0.091698139,0.004041123,0.000701548
0.042,0.155506033,0.133313887,6.40E-05,0.002121212
0.044,0.119751188,0.119684875,0.000660268,0.000272474
0.102,0.196940005,0.133508161,0.003129752,0.003074133
0.073333333,0.122765162,0.065679658,0.000296781,0.009337009
0.073333333,0.332821166,0.144733758,0.000285172,0
0.065333333,0.258937233,0.14547011,0.002113441,0.003969658
0.068666667,0.182124713,0.156691908,0.000879024,0.00441854
0.072666667,0.160816223,0.121732712,5.15E-06,0
0.039333333,0.057774926,0.105277695,1.10E-05,0
0.051333333,0.140865706,0.093735634,0.000645602,0.000419403
0.035333333,0.136951249,0.093252677,4.84E-05,0
0.064,0.050243479,0.106540097,2.96E-06,0
0.06,0.129039014,0.113363006,3.70E-05,0
0.051333333,0.081401685,0.067714275,0.00049436,0.002157165
0.023333333,0.053910231,0.091999246,6.04E-05,0.003010454
0.036666667,0.063696544,0.103918439,0.000757258,0.001466796
0.032,0.076595804,0.094508877,0.000180612,0.00022123
0.044666667,0.041366137,0.091003692,0.000401335,0.001711053
0.082,0.307230853,0.159409067,6.86E-05,0.001029522
0.052,0.129426807,0.104305384,0.000284884,0.003283806
0.074666667,0.209460593,0.100771846,0.000373501,0
0.090666667,0.115628301,0.11398474,0.000220605,0.002535119
0.096666667,0.058833143,0.122505887,0.000980277,0.004126095
0.052,0.233973215,0.130146659,0.000359928,0.000941273
0.061333333,0.032681993,0.081399202,5.11E-05,0.006823571
0.067333333,0.167335616,0.118082252,0.000161311,0.002710814
0.053333333,0.087839177,0.074597396,0.000306165,0
0.139333333,0.02462545,0.051670604,1.60E-06,0
0.118666667,0.191022189,0.103364271,0.004670954,0.005434014
0.046666667,0.080088483,0.066442113,8.99E-05,0.005560563
0.032666667,0.17384621,0.108659102,0.000104954,0.001544428
0.085333333,0.305479484,0.123591454,0.003323943,0.006716239
0.094666667,0.146969459,0.150934215,7.54E-06,0
0.712666667,0.143424041,0.096882723,0.000420193,0.054196622
0.112666667,0.242701866,0.126669346,0.000366889,0.011438788
0.073333333,0.069631708,0.103496164,8.46E-05,0.002066233
0.032666667,0.031550037,0.091920008,6.17E-05,0.005526204
0.052666667,0.105628751,0.099309626,0.000466083,0.001805266
0.11,0.233407319,0.106095327,0.000628296,0
0.033333333,0.180408361,0.096178613,0.000516092,0.002779814
0.091333333,0.090227205,0.075713429,3.21E-05,0
0.072,0.104779424,0.096289796,0.002530766,0.00299411
0.043333333,0.243514325,0.131945352,0.000336094,0.005332298
0.041333333,0.048428455,0.075673193,9.04E-05,0
0.026666667,0.061239306,0.070333361,0.000129848,0.001290849
0.035333333,0.059807908,0.086381077,0.000288849,0.00222632
0.128,0.171732706,0.164115266,0.007379881,0.00800862
0.702,0.082234497,0.102050336,0.000335785,0.178044051
0.108,0.264430344,0.137786576,0.000683754,0.003561609
0.027333333,0.03523008,0.054916193,1.57E-05,0
0.690666667,0.151967163,0.094323399,0.000960713,0.021484088
0.044,0.096017737,0.12787291,0.000667319,0.006603258
0.105333333,0.202413786,0.137366807,0.000208435,0
0.046666667,0.069180088,0.075800716,0.000227235,0.00224894
0.081333333,0.140205553,0.100814745,0.005967489,0.00334903
0.742666667,0.089429896,0.110555852,0.000155983,0.023549854
0.082666667,0.09135208,0.075097617,1.88E-05,0.010445363
0.068666667,0.082978785,0.076679061,0.003494175,0.003967925
0.053333333,0.070938216,0.110960298,0.000412064,0.001889462
0.686666667,0.216369372,0.116305728,0.000400438,0.025680623
0.063333333,0.13336292,0.126855118,0.001993417,0.001621218
0.05,0.076600234,0.084039993,0.000154717,0.006890351
0.048,0.153276233,0.093864017,4.55E-05,0.006273951
0.078666667,0.131431121,0.098214403,0.00062757,0.00171835
0.748,0.149399939,0.084668715,0.001846619,0.074778531
0.068,0.232499822,0.13734831,2.51E-05,0
0.091333333,0.224840492,0.133262365,0.000693439,0.000881437
0.698666667,0.131970989,0.099544773,0.002015634,0.017220706
0.066666667,0.605058392,0.197524514,4.38E-05,0
0.026666667,0.079270189,0.08241742,6.68E-05,0
0.058,0.080465918,0.098251936,0.000162684,0.000917434
0.041333333,0.219387047,0.132614391,7.91E-05,0.00069043
0.038666667,0.143279227,0.115627299,0.000129825,0.001587551
0.061333333,0.113220064,0.099081815,1.28E-05,0.012916046
0.050666667,0.209734106,0.110612827,0.000273614,0.000646029
0.144,0.440686967,0.200623199,0.01022392,0.00504651
0.018666667,0.118539217,0.087004209,0.00013562,0.002149319
0.079333333,0.175776932,0.107955342,0.000804461,0.004054811
0.062666667,0.080479098,0.147740298,0.000294669,0
0.726666667,0.146382056,0.10151386,0.000217266,0.017408515
0.08,0.183675657,0.152397231,0.000677738,0.003822136
0.069333333,0.112160525,0.077817479,0.001341368,0.003140653
0.049333333,0.250883146,0.103471781,7.24E-05,0
0.06,0.0838391,0.160998094,3.19E-05,0
0.023333333,0.063529108,0.073288145,0.000263724,0.000660379
0.054,0.022184908,0.117897131,4.97E-05,0
0.725333333,0.214216738,0.126755132,0.000443936,0.035787167
0.712666667,0.041182447,0.116971874,4.55E-05,0.069350019
0.079333333,0.357032288,0.151951617,0.003388529,0.005971266
0.137333333,0.173818049,0.134769236,0.000650235,0
0.054,0.195946954,0.099174364,0.000724451,0.001023963
0.020666667,0.044453912,0.086295234,0.000144536,0
0.077333333,0.198414378,0.163424103,1.66E-05,0
0.044,0.018591148,0.079381096,2.05E-05,0
0.067333333,0.320666532,0.147844641,3.64E-05,0
0.038666667,0.098348046,0.108378863,0.000116169,0.008947116
0.125333333,0.518528305,0.211064967,0.032460263,0.010214434
0.046666667,0.14544233,0.110579933,0.002066394,0.008550375
0.114,0.040739791,0.176159752,4.56E-06,0
0.031333333,0.109729341,0.07540328,0.000196459,0.005364499
0.034,0.012892105,0.111694417,2.33E-05,0
0.080666667,0.240833087,0.143452043,0.001118167,0.003031228
0.066,0.154648711,0.112311165,0.001070622,0.000925361
0.138666667,0.604139881,0.226536733,0.016835081,0.000363649
0.113333333,0.158917637,0.121024326,0.000290922,0.005270092
0.052666667,0.137764375,0.141529836,0.000322222,0.001017931
0.082,0.253087336,0.124043888,0.00097005,0.003170159
0.046666667,0.262424813,0.192062384,4.01E-05,0
0.043333333,0.161923657,0.111128501,0.000241023,0
0.047333333,0.097571608,0.105713974,0.000215854,0.00067498
0.054666667,0.18298894,0.150794876,0.00089503,0.00253391
0.67,0.129026154,0.082588007,0.001446501,0.017249073
0.724666667,0.242059478,0.104252608,0.001265538,0.040359744
0.067333333,0.123311953,0.082407153,0.001350944,0.004392475
0.072666667,0.041286392,0.073686956,0.000191918,0
0.056,0.126190457,0.110791801,0.000798782,0.005533288
0.114666667,0.289725432,0.114582968,0.001122721,0.014792022
0.030666667,0.068533159,0.081510009,0.000530417,0.006635807
0.041333333,0.045255634,0.108735123,8.27E-05,0.004363253
0.056,0.078230834,0.075730099,0.002914524,0.005088471
0.022,0.08263088,0.076423117,0.000183962,0.001727669
0.133333333,0.208051947,0.093564491,0.000510696,0.00309869
0.082,0.482132909,0.182122626,0.006540313,0.006537295
0.06,0.20143087,0.118141623,0.000831755,0.0053996
0.062,0.133089807,0.104340522,0.000128196,0.006885333
0.074,0.055463884,0.099401732,0.000991424,0.001418506
0.084,0.141055686,0.124740214,0.000941908,0.002422166
0.036,0.039106478,0.108400601,0.00014823,0.002531919
0.064,0.049200873,0.080943727,0.000274387,0.001224909
0.056666667,0.17934377,0.093352185,0.000199224,0.002333797
0.084,0.043615282,0.089746172,0.000129252,0
0.055333333,0.087441937,0.087563647,3.41E-05,0
0.030666667,0.119282216,0.084978068,0.00012751,0
0.103333333,0.079970042,0.114389352,0.001457214,0
0.051333333,0.046448032,0.07976198,0.000190477,0
0.094666667,0.082715533,0.115231201,1.17E-05,0
0.122,0.169030836,0.139020509,0.015808169,0.008843332
0.032666667,0.059567423,0.095632156,8.62E-05,0
0.091333333,0.079695181,0.064875431,3.14E-05,0
0.058,0.018857459,0.072780585,1.29E-05,0
0.106666667,0.04144771,0.132780894,3.58E-05,0
0.048666667,0.035620516,0.065873237,0.0002087,0
0.052,0.106492285,0.108959889,4.43E-05,0
0.052,0.023950506,0.066470104,2.51E-05,0
0.041333333,0.10051416,0.077616043,2.62E-05,0
0.143333333,0.197162357,0.147151868,0.000259005,0
0.066,0.044961466,0.082039149,3.43E-05,0
0.05,0.027924175,0.072051614,3.12E-05,0
0.713333333,0.158381822,0.164555069,0.020961617,0.023173924
0.704,0.067896244,0.091838805,2.66E-05,0.033145672
0.06,0.059047295,0.100627279,0.000255823,0
0.050666667,0.035110871,0.073909469,0.000152899,0
0.808666667,0.191612284,0.18126298,0.000300054,0.096575675
0.075333333,0.172245863,0.108785293,0.000129805,0.00992222
0.020666667,0.086867181,0.081050322,0.00011195,0
0.716,0.088296002,0.113548735,0.004089341,0.016591354
0.689333333,0.118181182,0.113122146,0.000359392,0.047886095
0.104,0.013863515,0.069198845,0.000917341,0
0.07,0.011316878,0.064550377,1.47E-05,0
0.090666667,0.169588756,0.115592018,0.005965791,0
0.735333333,0.260436349,0.140779416,0.000668472,0.018295361
0.102,0.227907564,0.138586055,0.000738039,0.013682925
0.108,0.254080174,0.123792701,0.000650095,0.004780914
0.794,0.296805265,0.157097538,0.004190929,0.028152617
0.095333333,0.228491681,0.126925186,0.000129319,0.003579524
0.734,0.213783811,0.116437776,0.001072473,0.020318157
0.134666667,0.256668692,0.133926807,0.001181093,0.004573726
0.099333333,0.238163162,0.132105064,0.000763723,0.011307779
0.120666667,0.318143835,0.131528021,0.000584041,0.002672439
0.072666667,0.220221915,0.117935523,0.000537984,0.003671736
0.124,0.311694602,0.133751696,0.000884208,0.008529904
0.14,0.280893629,0.155320731,0.001180758,0.006231916
0.726,0.306332824,0.153614731,0.000761877,0.018548423
0.146,0.380642262,0.147464337,0.000792874,0.008013006
0.731333333,0.240440093,0.103525577,0.001010849,0.090110162
0.159333333,0.371120084,0.156806776,0.002048242,0.010391669
0.734666667,0.377388121,0.143412235,0.000474549,0.052166799
0.100666667,0.256480823,0.107979981,0.000501628,0.004453689
0.092666667,0.31575731,0.110084647,0.000933062,0.012586881
0.092,0.20630931,0.089154693,0.000646331,0.00418806
0.186666667,0.810818765,0.312076258,0.123747219,0.013865003
0.696666667,0.368706451,0.121104303,0.001071535,0.045035522
0.106666667,0.324835825,0.175020796,0.000114693,0.006277337
0.102666667,0.326035115,0.123733179,0.001422041,0
0.105333333,0.325850181,0.144569654,0.00024966,0.004188882
0.11,0.354098461,0.162689301,0.000851317,0
0.114666667,0.204986985,0.08807299,0.000407951,0.009241703
0.084666667,0.261782985,0.122474005,0.000610488,0.000658054
0.118,0.355191086,0.11505777,0.000406634,0.009514155
0.076666667,0.264686409,0.099935543,0.001521097,0.00840244
0.762,0.44046303,0.119246572,0.000793469,0.037308
0.052,0.286163297,0.106441881,0.000868845,0.010216397
0.122666667,0.161060425,0.10975321,0.000530514,0.002411654
0.103333333,0.21128786,0.097871729,0.000352659,0.009693025
0.169333333,0.444979104,0.155862042,0.011121876,0.004072818
0.76,0.43145132,0.183558816,0.001132685,0.020593701
0.128,0.265382512,0.148472761,0.000215766,0.006499337
0.102666667,0.298774953,0.175310731,0.001846014,0.013068526
0.096666667,0.433766801,0.147020634,0.000456008,0.010902581
0.692,0.238786355,0.129275809,0.000627795,0.016601637
0.08,0.207522825,0.103249656,0.00077916,0.006036146
0.792666667,0.472007249,0.125755269,0.000595227,0.034291098
0.270666667,0.655350525,0.243753148,0.04058951,0.001991748
0.114666667,0.344896518,0.177821724,0.001479758,0.006449212
0.704,0.237815084,0.129851184,0.000570265,0.029565112
0.110666667,0.351769778,0.129745922,0.001269904,0.014437569
0.075333333,0.237371392,0.103441445,0.001129539,0.00964091
0.128,0.487585258,0.167419097,0.002859847,0
0.086,0.319623964,0.11761036,0.000652733,0.006182905
0.745333333,0.340937163,0.140549064,0.002367386,0.047455475
0.144,0.357290036,0.138810111,0.001111339,0.007049404
0.702,0.241761522,0.135372996,0.000496186,0.034709641
0.130666667,0.260151753,0.133361092,0.001727053,0.012399275
0.765333333,0.279037802,0.102647521,0.000547576,0.01962016
0.746,0.254314687,0.093824146,0.000589761,0.017190807
0.132666667,0.425283548,0.151818833,0.003097708,0.001400762
0.809333333,0.490829514,0.162583146,0.019341503,0.029527397
0.126,0.263258646,0.102740744,0.001872043,0.004133264
0.731333333,0.288841487,0.134969216,7.35E-05,0.027689979
0.089333333,0.29291134,0.134829418,0.001598621,0.012967673
0.141333333,0.338412004,0.158308862,0.007228394,0.012536162
0.148666667,0.34028439,0.109256834,0.000310041,0.006951507
0.126666667,0.440183706,0.171199096,0.002000316,0.002638828
0.095333333,0.33462377,0.151793014,0.00083531,0.006792786
0.764,0.238694839,0.121914028,0.001124376,0.035292512
0.040666667,0.254817633,0.117536681,0.000768812,0.001418688
0.202,0.59377996,0.232991131,0.010363249,0.005565519
0.729333333,0.335324634,0.131382652,0.000989195,0.03794829
0.087333333,0.258797885,0.1070409,0.000394208,0.005854898
0.11,0.062502268,0.073723042,0.000568201,0.009430413
0.134,0.443759575,0.122874055,0.001420514,0.012077796
0.742666667,0.249371864,0.091231614,0.000684148,0.088631905
0.756666667,0.319958929,0.119935097,0.001138911,0.02920804
0.119333333,0.332962079,0.147769024,0.003515297,0.003490809
0.131333333,0.282076663,0.127680217,0.000436177,0.010073336
